[TIMING] Step 594: total=0.83 ms, inference=0.06 ms
[TIMING] Step 595: total=0.87 ms, inference=0.08 ms
[TIMING] Step 596: total=0.83 ms, inference=0.07 ms
[TIMING] Step 597: total=0.83 ms, inference=0.06 ms
[TIMING] Step 598: total=0.82 ms, inference=0.06 ms
[TIMING] Step 599: total=0.92 ms, inference=0.13 ms
[TIMING] Step 600: total=0.76 ms, inference=0.06 ms
[TIMING] Step 601: total=0.83 ms, inference=0.06 ms
[TIMING] Step 602: total=0.84 ms, inference=0.06 ms
[TIMING] Step 603: total=0.88 ms, inference=0.08 ms
[TIMING] Step 604: total=0.81 ms, inference=0.07 ms
[TIMING] Step 605: total=0.78 ms, inference=0.06 ms
[TIMING] Step 606: total=0.83 ms, inference=0.06 ms
[TIMING] Step 607: total=0.93 ms, inference=0.10 ms
[TIMING] Step 608: total=0.75 ms, inference=0.07 ms
[TIMING] Step 609: total=0.81 ms, inference=0.06 ms
[TIMING] Step 610: total=0.84 ms, inference=0.06 ms
[TIMING] Step 611: total=0.91 ms, inference=0.10 ms
[TIMING] Step 612: total=0.76 ms, inference=0.07 ms
[TIMING] Step 613: total=0.83 ms, inference=0.06 ms
[TIMING] Step 614: total=0.82 ms, inference=0.06 ms
[TIMING] Step 615: total=0.87 ms, inference=0.09 ms
[TIMING] Step 616: total=0.80 ms, inference=0.06 ms
[TIMING] Step 617: total=0.83 ms, inference=0.06 ms
[TIMING] Step 618: total=0.85 ms, inference=0.06 ms
[TIMING] Step 619: total=0.88 ms, inference=0.11 ms
[TIMING] Step 620: total=0.79 ms, inference=0.07 ms
[TIMING] Step 621: total=0.88 ms, inference=0.07 ms
[TIMING] Step 622: total=0.80 ms, inference=0.07 ms
[TIMING] Step 623: total=0.85 ms, inference=0.08 ms
[TIMING] Step 624: total=0.82 ms, inference=0.07 ms
[TIMING] Step 625: total=0.82 ms, inference=0.06 ms
[TIMING] Step 626: total=0.84 ms, inference=0.06 ms
[TIMING] Step 627: total=0.88 ms, inference=0.10 ms
[TIMING] Step 628: total=0.80 ms, inference=0.06 ms
[TIMING] Step 629: total=0.85 ms, inference=0.06 ms
[TIMING] Step 630: total=0.84 ms, inference=0.07 ms
[TIMING] Step 631: total=0.85 ms, inference=0.08 ms
[TIMING] Step 632: total=0.82 ms, inference=0.07 ms
[TIMING] Step 633: total=0.82 ms, inference=0.06 ms
[TIMING] Step 634: total=0.85 ms, inference=0.06 ms
[TIMING] Step 635: total=0.88 ms, inference=0.08 ms
[TIMING] Step 636: total=0.88 ms, inference=0.07 ms
[TIMING] Step 637: total=0.73 ms, inference=0.06 ms
[TIMING] Step 638: total=0.83 ms, inference=0.06 ms
[TIMING] Step 639: total=0.90 ms, inference=0.11 ms
[TIMING] Step 640: total=0.77 ms, inference=0.07 ms
[TIMING] Step 641: total=0.82 ms, inference=0.06 ms
[TIMING] Step 642: total=0.84 ms, inference=0.06 ms
[TIMING] Step 643: total=0.87 ms, inference=0.08 ms
[TIMING] Step 644: total=0.82 ms, inference=0.07 ms
[TIMING] Step 645: total=0.83 ms, inference=0.06 ms
[TIMING] Step 646: total=0.84 ms, inference=0.06 ms
[TIMING] Step 647: total=0.90 ms, inference=0.10 ms
[TIMING] Step 648: total=0.77 ms, inference=0.06 ms
[TIMING] Step 649: total=0.83 ms, inference=0.06 ms
[TIMING] Step 650: total=0.87 ms, inference=0.06 ms
[TIMING] Step 651: total=0.85 ms, inference=0.08 ms
[TIMING] Step 652: total=0.81 ms, inference=0.07 ms
[TIMING] Step 653: total=0.82 ms, inference=0.06 ms
[TIMING] Step 654: total=0.84 ms, inference=0.06 ms
[TIMING] Step 655: total=0.89 ms, inference=0.10 ms
[TIMING] Step 656: total=0.80 ms, inference=0.06 ms
[TIMING] Step 657: total=0.83 ms, inference=0.06 ms
[TIMING] Step 658: total=0.84 ms, inference=0.06 ms
[TIMING] Step 659: total=0.87 ms, inference=0.08 ms
[TIMING] Step 660: total=0.84 ms, inference=0.07 ms
[TIMING] Step 661: total=0.83 ms, inference=0.07 ms
[TIMING] Step 662: total=0.85 ms, inference=0.06 ms
[TIMING] Step 663: total=1.05 ms, inference=0.31 ms
[TIMING] Step 664: total=0.57 ms, inference=0.07 ms
[TIMING] Step 665: total=0.80 ms, inference=0.06 ms
[TIMING] Step 666: total=0.87 ms, inference=0.06 ms
[TIMING] Step 667: total=0.85 ms, inference=0.08 ms
[TIMING] Step 668: total=0.80 ms, inference=0.07 ms
[TIMING] Step 669: total=0.82 ms, inference=0.06 ms
[TIMING] Step 670: total=0.84 ms, inference=0.06 ms
[TIMING] Step 671: total=0.89 ms, inference=0.10 ms
[TIMING] Step 672: total=0.81 ms, inference=0.06 ms
[TIMING] Step 673: total=0.86 ms, inference=0.07 ms
[TIMING] Step 674: total=0.81 ms, inference=0.06 ms
[TIMING] Step 675: total=0.85 ms, inference=0.09 ms
[TIMING] Step 676: total=0.80 ms, inference=0.06 ms
[TIMING] Step 677: total=0.88 ms, inference=0.06 ms
[TIMING] Step 678: total=0.80 ms, inference=0.06 ms
[TIMING] Step 679: total=0.88 ms, inference=0.09 ms
[TIMING] Step 680: total=0.93 ms, inference=0.09 ms
[TIMING] Step 681: total=0.83 ms, inference=0.12 ms
[TIMING] Step 682: total=0.52 ms, inference=0.08 ms
[TIMING] Step 683: total=0.84 ms, inference=0.15 ms
[TIMING] Step 684: total=0.68 ms, inference=0.08 ms
[TIMING] Step 685: total=0.83 ms, inference=0.09 ms
[TIMING] Step 686: total=1.01 ms, inference=0.11 ms
[TIMING] Step 687: total=0.67 ms, inference=0.12 ms
[TIMING] Step 688: total=0.62 ms, inference=0.10 ms
[TIMING] Step 689: total=0.64 ms, inference=0.08 ms
[TIMING] Step 690: total=0.72 ms, inference=0.06 ms
[TIMING] Step 691: total=0.88 ms, inference=0.10 ms
[TIMING] Step 692: total=0.79 ms, inference=0.07 ms
[TIMING] Step 693: total=0.82 ms, inference=0.06 ms
[TIMING] Step 694: total=0.84 ms, inference=0.06 ms
[TIMING] Step 695: total=0.91 ms, inference=0.10 ms
[TIMING] Step 696: total=0.78 ms, inference=0.07 ms
[TIMING] Step 697: total=0.79 ms, inference=0.06 ms
[TIMING] Step 698: total=0.86 ms, inference=0.06 ms
[TIMING] Step 699: total=0.87 ms, inference=0.09 ms
[TIMING] Step 700: total=0.78 ms, inference=0.07 ms
[TIMING] Step 701: total=0.80 ms, inference=0.06 ms
[TIMING] Step 702: total=0.85 ms, inference=0.06 ms
[TIMING] Step 703: total=0.94 ms, inference=0.15 ms
[TIMING] Step 704: total=0.75 ms, inference=0.07 ms
[TIMING] Step 705: total=0.80 ms, inference=0.06 ms
[TIMING] Step 706: total=0.84 ms, inference=0.06 ms
[TIMING] Step 707: total=0.87 ms, inference=0.09 ms
[TIMING] Step 708: total=0.81 ms, inference=0.07 ms
[TIMING] Step 709: total=0.84 ms, inference=0.06 ms
[TIMING] Step 710: total=0.86 ms, inference=0.07 ms
[TIMING] Step 711: total=0.83 ms, inference=0.08 ms
[TIMING] Step 712: total=0.79 ms, inference=0.07 ms
[TIMING] Step 713: total=0.81 ms, inference=0.06 ms
[TIMING] Step 714: total=0.83 ms, inference=0.06 ms
[TIMING] Step 715: total=0.91 ms, inference=0.12 ms
[TIMING] Step 716: total=0.76 ms, inference=0.06 ms
[TIMING] Step 717: total=0.82 ms, inference=0.06 ms
[TIMING] Step 718: total=0.86 ms, inference=0.06 ms
[TIMING] Step 719: total=0.98 ms, inference=0.07 ms
[TIMING] Step 720: total=0.80 ms, inference=0.06 ms
[TIMING] Step 721: total=0.81 ms, inference=0.06 ms
[TIMING] Step 722: total=0.86 ms, inference=0.06 ms
[TIMING] Step 723: total=0.89 ms, inference=0.07 ms
[TIMING] Step 724: total=0.77 ms, inference=0.06 ms
[TIMING] Step 725: total=0.84 ms, inference=0.06 ms
[TIMING] Step 726: total=0.86 ms, inference=0.06 ms
[TIMING] Step 727: total=0.86 ms, inference=0.07 ms
[TIMING] Step 728: total=0.81 ms, inference=0.06 ms
[TIMING] Step 729: total=0.82 ms, inference=0.06 ms
[TIMING] Step 730: total=0.86 ms, inference=0.06 ms
[TIMING] Step 731: total=0.85 ms, inference=0.06 ms
[TIMING] Step 732: total=0.82 ms, inference=0.07 ms
[TIMING] Step 733: total=0.82 ms, inference=0.06 ms
[TIMING] Step 734: total=0.88 ms, inference=0.07 ms
[TIMING] Step 735: total=0.82 ms, inference=0.07 ms
[TIMING] Step 736: total=0.78 ms, inference=0.07 ms
[TIMING] Step 737: total=0.86 ms, inference=0.06 ms
[TIMING] Step 738: total=0.83 ms, inference=0.06 ms
[TIMING] Step 739: total=0.90 ms, inference=0.06 ms
[TIMING] Step 740: total=0.76 ms, inference=0.06 ms
[TIMING] Step 741: total=0.83 ms, inference=0.06 ms
[TIMING] Step 742: total=0.87 ms, inference=0.06 ms
[TIMING] Step 743: total=0.84 ms, inference=0.06 ms
[TIMING] Step 744: total=0.82 ms, inference=0.06 ms
[TIMING] Step 745: total=0.84 ms, inference=0.06 ms
[TIMING] Step 746: total=0.84 ms, inference=0.06 ms
[TIMING] Step 747: total=0.87 ms, inference=0.06 ms
[TIMING] Step 748: total=0.81 ms, inference=0.06 ms
[TIMING] Step 749: total=0.85 ms, inference=0.06 ms
[TIMING] Step 750: total=0.82 ms, inference=0.06 ms
[TIMING] Step 751: total=0.89 ms, inference=0.07 ms
[TIMING] Step 752: total=0.81 ms, inference=0.07 ms
[TIMING] Step 753: total=0.84 ms, inference=0.06 ms
[TIMING] Step 754: total=0.87 ms, inference=0.06 ms
[TIMING] Step 755: total=0.85 ms, inference=0.07 ms
[TIMING] Step 756: total=0.82 ms, inference=0.06 ms
[TIMING] Step 757: total=0.84 ms, inference=0.06 ms
[TIMING] Step 758: total=0.98 ms, inference=0.06 ms
[TIMING] Step 759: total=0.76 ms, inference=0.07 ms
[TIMING] Step 760: total=0.79 ms, inference=0.07 ms
[TIMING] Step 761: total=0.86 ms, inference=0.07 ms
[TIMING] Step 762: total=0.79 ms, inference=0.07 ms
[TIMING] Step 763: total=0.82 ms, inference=0.07 ms
[TIMING] Step 764: total=0.71 ms, inference=0.06 ms
[TIMING] Step 765: total=0.79 ms, inference=0.06 ms
[TIMING] Step 766: total=0.85 ms, inference=0.06 ms
[TIMING] Step 767: total=1.08 ms, inference=0.30 ms
[TIMING] Step 768: total=0.59 ms, inference=0.08 ms
[TIMING] Step 769: total=0.80 ms, inference=0.07 ms
[TIMING] Step 770: total=1.00 ms, inference=0.06 ms
[TIMING] Step 771: total=0.90 ms, inference=0.06 ms
[TIMING] Step 772: total=0.74 ms, inference=0.06 ms
[TIMING] Step 773: total=0.86 ms, inference=0.06 ms
[TIMING] Step 774: total=0.83 ms, inference=0.06 ms
[TIMING] Step 775: total=0.86 ms, inference=0.07 ms
[TIMING] Step 776: total=0.82 ms, inference=0.06 ms
[TIMING] Step 777: total=0.82 ms, inference=0.06 ms
[TIMING] Step 778: total=1.07 ms, inference=0.13 ms
[TIMING] Step 779: total=0.58 ms, inference=0.09 ms
[TIMING] Step 780: total=0.68 ms, inference=0.07 ms
[TIMING] Step 781: total=0.81 ms, inference=0.06 ms
[TIMING] Step 782: total=0.85 ms, inference=0.06 ms
[TIMING] Step 783: total=1.05 ms, inference=0.07 ms
[TIMING] Step 784: total=0.61 ms, inference=0.07 ms
[TIMING] Step 785: total=0.80 ms, inference=0.06 ms
[TIMING] Step 786: total=0.86 ms, inference=0.06 ms
[TIMING] Step 787: total=0.90 ms, inference=0.07 ms
[TIMING] Step 788: total=0.77 ms, inference=0.06 ms
[TIMING] Step 789: total=0.78 ms, inference=0.07 ms
[TIMING] Step 790: total=0.81 ms, inference=0.06 ms
[TIMING] Step 791: total=0.89 ms, inference=0.07 ms
[TIMING] Step 792: total=0.80 ms, inference=0.07 ms
[TIMING] Step 793: total=0.84 ms, inference=0.06 ms
[TIMING] Step 794: total=0.82 ms, inference=0.06 ms
[TIMING] Step 795: total=0.88 ms, inference=0.07 ms
[TIMING] Step 796: total=0.79 ms, inference=0.07 ms
[TIMING] Step 797: total=0.83 ms, inference=0.06 ms
[TIMING] Step 798: total=0.84 ms, inference=0.06 ms
[TIMING] Step 799: total=1.11 ms, inference=0.08 ms
[TIMING] Step 800: total=0.57 ms, inference=0.07 ms
[TIMING] Step 801: total=0.81 ms, inference=0.06 ms
[TIMING] Step 802: total=0.82 ms, inference=0.06 ms
[TIMING] Step 803: total=0.95 ms, inference=0.07 ms
[TIMING] Step 804: total=0.70 ms, inference=0.07 ms
[TIMING] Step 805: total=0.82 ms, inference=0.06 ms
[TIMING] Step 806: total=0.85 ms, inference=0.06 ms
[TIMING] Step 807: total=0.89 ms, inference=0.07 ms
[TIMING] Step 808: total=0.81 ms, inference=0.07 ms
[TIMING] Step 809: total=0.76 ms, inference=0.07 ms
[TIMING] Step 810: total=0.80 ms, inference=0.07 ms
[TIMING] Step 811: total=0.87 ms, inference=0.06 ms
[TIMING] Step 812: total=0.83 ms, inference=0.06 ms
[TIMING] Step 813: total=0.85 ms, inference=0.06 ms
[TIMING] Step 814: total=0.81 ms, inference=0.06 ms
[TIMING] Step 815: total=0.92 ms, inference=0.07 ms
[TIMING] Step 816: total=0.79 ms, inference=0.07 ms
[TIMING] Step 817: total=0.82 ms, inference=0.07 ms
[TIMING] Step 818: total=0.81 ms, inference=0.06 ms
[TIMING] Step 819: total=0.95 ms, inference=0.07 ms
[TIMING] Step 820: total=0.75 ms, inference=0.07 ms
[TIMING] Step 821: total=0.81 ms, inference=0.06 ms
[TIMING] Step 822: total=0.84 ms, inference=0.06 ms
[TIMING] Step 823: total=0.86 ms, inference=0.06 ms
[TIMING] Step 824: total=0.81 ms, inference=0.06 ms
[TIMING] Step 825: total=0.84 ms, inference=0.06 ms
[TIMING] Step 826: total=0.86 ms, inference=0.06 ms
[TIMING] Step 827: total=0.85 ms, inference=0.07 ms
[TIMING] Step 828: total=0.81 ms, inference=0.06 ms
[TIMING] Step 829: total=0.85 ms, inference=0.06 ms
[TIMING] Step 830: total=0.81 ms, inference=0.06 ms
[TIMING] Step 831: total=0.90 ms, inference=0.07 ms
[TIMING] Step 832: total=0.77 ms, inference=0.07 ms
[TIMING] Step 833: total=0.89 ms, inference=0.07 ms
[TIMING] Step 834: total=0.78 ms, inference=0.06 ms
[TIMING] Step 835: total=2.53 ms, inference=0.07 ms
[TIMING] Step 836: total=0.35 ms, inference=0.06 ms
[TIMING] Step 837: total=0.63 ms, inference=0.06 ms
[TIMING] Step 838: total=0.83 ms, inference=0.07 ms
[TIMING] Step 839: total=0.82 ms, inference=0.06 ms
[TIMING] Step 840: total=0.82 ms, inference=0.06 ms
[TIMING] Step 841: total=0.80 ms, inference=0.07 ms
[TIMING] Step 842: total=0.89 ms, inference=0.06 ms
[TIMING] Step 843: total=0.77 ms, inference=0.06 ms
[TIMING] Step 844: total=0.83 ms, inference=0.06 ms
[TIMING] Step 845: total=0.85 ms, inference=0.06 ms
[TIMING] Step 846: total=0.86 ms, inference=0.07 ms
[TIMING] Step 847: total=1.48 ms, inference=0.07 ms
[TIMING] Step 848: total=0.34 ms, inference=0.06 ms
[TIMING] Step 849: total=0.65 ms, inference=0.06 ms
[TIMING] Step 850: total=0.90 ms, inference=0.07 ms
[TIMING] Step 851: total=0.77 ms, inference=0.06 ms
[TIMING] Step 852: total=0.81 ms, inference=0.06 ms
[TIMING] Step 853: total=0.85 ms, inference=0.06 ms
[TIMING] Step 854: total=0.88 ms, inference=0.07 ms
[TIMING] Step 855: total=0.79 ms, inference=0.06 ms
[TIMING] Step 856: total=0.99 ms, inference=0.06 ms
[TIMING] Step 857: total=0.69 ms, inference=0.07 ms
[TIMING] Step 858: total=0.89 ms, inference=0.07 ms
[TIMING] Step 859: total=0.76 ms, inference=0.06 ms
[TIMING] Step 860: total=0.85 ms, inference=0.06 ms
[TIMING] Step 861: total=0.82 ms, inference=0.07 ms
[TIMING] Step 862: total=0.83 ms, inference=0.07 ms
[TIMING] Step 863: total=0.79 ms, inference=0.06 ms
[TIMING] Step 864: total=0.86 ms, inference=0.06 ms
[TIMING] Step 865: total=1.32 ms, inference=0.06 ms
[TIMING] Step 866: total=0.36 ms, inference=0.07 ms
[TIMING] Step 867: total=0.78 ms, inference=0.06 ms
[TIMING] Step 868: total=0.84 ms, inference=0.06 ms
[TIMING] Step 869: total=0.83 ms, inference=0.06 ms
[TIMING] Step 870: total=1.32 ms, inference=0.10 ms
[TIMING] Step 871: total=0.48 ms, inference=0.10 ms
[TIMING] Step 872: total=0.53 ms, inference=0.07 ms
[TIMING] Step 873: total=0.78 ms, inference=0.07 ms
[TIMING] Step 874: total=0.87 ms, inference=0.07 ms
[TIMING] Step 875: total=0.80 ms, inference=0.06 ms
[TIMING] Step 876: total=0.83 ms, inference=0.06 ms
[TIMING] Step 877: total=0.85 ms, inference=0.06 ms
[TIMING] Step 878: total=0.89 ms, inference=0.07 ms
[TIMING] Step 879: total=0.79 ms, inference=0.06 ms
[TIMING] Step 880: total=0.83 ms, inference=0.06 ms
[TIMING] Step 881: total=0.86 ms, inference=0.07 ms
[TIMING] Step 882: total=1.40 ms, inference=0.07 ms
[TIMING] Step 883: total=0.34 ms, inference=0.06 ms
[TIMING] Step 884: total=0.72 ms, inference=0.06 ms
[TIMING] Step 885: total=0.86 ms, inference=0.06 ms
[TIMING] Step 886: total=0.87 ms, inference=0.07 ms
[TIMING] Step 887: total=0.87 ms, inference=0.06 ms
[TIMING] Step 888: total=0.77 ms, inference=0.06 ms
[TIMING] Step 889: total=0.84 ms, inference=0.06 ms
[TIMING] Step 890: total=0.87 ms, inference=0.07 ms
[TIMING] Step 891: total=0.81 ms, inference=0.06 ms
[TIMING] Step 892: total=0.83 ms, inference=0.06 ms
[TIMING] Step 893: total=0.84 ms, inference=0.06 ms
[TIMING] Step 894: total=0.87 ms, inference=0.07 ms
[TIMING] Step 895: total=0.81 ms, inference=0.06 ms
[TIMING] Step 896: total=0.85 ms, inference=0.06 ms
[TIMING] Step 897: total=0.83 ms, inference=0.06 ms
[TIMING] Step 898: total=0.88 ms, inference=0.07 ms
[TIMING] Step 899: total=1.28 ms, inference=0.06 ms
[TIMING] Step 900: total=0.37 ms, inference=0.06 ms
[TIMING] Step 901: total=0.82 ms, inference=0.06 ms
[TIMING] Step 902: total=0.91 ms, inference=0.07 ms
[TIMING] Step 903: total=0.76 ms, inference=0.07 ms
[TIMING] Step 904: total=0.83 ms, inference=0.06 ms
[TIMING] Step 905: total=0.83 ms, inference=0.06 ms
[TIMING] Step 906: total=0.93 ms, inference=0.08 ms
[TIMING] Step 907: total=0.71 ms, inference=0.07 ms
[TIMING] Step 908: total=0.81 ms, inference=0.06 ms
[TIMING] Step 909: total=0.83 ms, inference=0.06 ms
[TIMING] Step 910: total=0.90 ms, inference=0.07 ms
[TIMING] Step 911: total=0.80 ms, inference=0.06 ms
[TIMING] Step 912: total=0.88 ms, inference=0.07 ms
[TIMING] Step 913: total=0.77 ms, inference=0.06 ms
[TIMING] Step 914: total=0.91 ms, inference=0.07 ms
[TIMING] Step 915: total=0.76 ms, inference=0.06 ms
[TIMING] Step 916: total=1.20 ms, inference=0.06 ms
[TIMING] Step 917: total=0.54 ms, inference=0.06 ms
[TIMING] Step 918: total=0.82 ms, inference=0.07 ms
[TIMING] Step 919: total=0.79 ms, inference=0.07 ms
[TIMING] Step 920: total=0.76 ms, inference=0.06 ms
[TIMING] Step 921: total=0.82 ms, inference=0.06 ms
[TIMING] Step 922: total=0.92 ms, inference=0.06 ms
[TIMING] Step 923: total=0.75 ms, inference=0.06 ms
[TIMING] Step 924: total=0.83 ms, inference=0.06 ms
[TIMING] Step 925: total=0.85 ms, inference=0.06 ms
[TIMING] Step 926: total=0.88 ms, inference=0.07 ms
[TIMING] Step 927: total=0.80 ms, inference=0.07 ms
[TIMING] Step 928: total=0.84 ms, inference=0.06 ms
[TIMING] Step 929: total=0.83 ms, inference=0.06 ms
[TIMING] Step 930: total=0.90 ms, inference=0.07 ms
[TIMING] Step 931: total=0.90 ms, inference=0.07 ms
[TIMING] Step 932: total=0.78 ms, inference=0.06 ms
[TIMING] Step 933: total=1.03 ms, inference=0.06 ms
[TIMING] Step 934: total=0.59 ms, inference=0.06 ms
[TIMING] Step 935: total=0.79 ms, inference=0.06 ms
[TIMING] Step 936: total=0.84 ms, inference=0.06 ms
[TIMING] Step 937: total=0.82 ms, inference=0.06 ms
[TIMING] Step 938: total=0.89 ms, inference=0.06 ms
[TIMING] Step 939: total=0.81 ms, inference=0.06 ms
[TIMING] Step 940: total=0.82 ms, inference=0.06 ms
[TIMING] Step 941: total=0.84 ms, inference=0.06 ms
[TIMING] Step 942: total=0.88 ms, inference=0.07 ms
[TIMING] Step 943: total=0.81 ms, inference=0.06 ms
[TIMING] Step 944: total=0.83 ms, inference=0.06 ms
[TIMING] Step 945: total=0.85 ms, inference=0.06 ms
[TIMING] Step 946: total=0.87 ms, inference=0.06 ms
[TIMING] Step 947: total=0.79 ms, inference=0.06 ms
[TIMING] Step 948: total=0.84 ms, inference=0.06 ms
[TIMING] Step 949: total=0.83 ms, inference=0.06 ms
[TIMING] Step 950: total=1.01 ms, inference=0.07 ms
[TIMING] Step 951: total=0.68 ms, inference=0.06 ms
[TIMING] Step 952: total=0.84 ms, inference=0.06 ms
[TIMING] Step 953: total=0.84 ms, inference=0.06 ms
[TIMING] Step 954: total=0.86 ms, inference=0.06 ms
[TIMING] Step 955: total=0.85 ms, inference=0.07 ms
[TIMING] Step 956: total=0.79 ms, inference=0.06 ms
[TIMING] Step 957: total=0.82 ms, inference=0.06 ms
[TIMING] Step 958: total=0.87 ms, inference=0.07 ms
[TIMING] Step 959: total=0.81 ms, inference=0.06 ms
[TIMING] Step 960: total=0.82 ms, inference=0.06 ms
[TIMING] Step 961: total=0.85 ms, inference=0.06 ms
[TIMING] Step 962: total=0.90 ms, inference=0.07 ms
[TIMING] Step 963: total=0.77 ms, inference=0.06 ms
[TIMING] Step 964: total=0.84 ms, inference=0.06 ms
[TIMING] Step 965: total=0.83 ms, inference=0.06 ms
[TIMING] Step 966: total=0.87 ms, inference=0.07 ms
[TIMING] Step 967: total=0.89 ms, inference=0.06 ms
[TIMING] Step 968: total=0.67 ms, inference=0.06 ms
[TIMING] Step 969: total=0.84 ms, inference=0.06 ms
[TIMING] Step 970: total=0.90 ms, inference=0.10 ms
[TIMING] Step 971: total=0.79 ms, inference=0.06 ms
[TIMING] Step 972: total=0.85 ms, inference=0.06 ms
[TIMING] Step 973: total=0.84 ms, inference=0.06 ms
[TIMING] Step 974: total=1.08 ms, inference=0.29 ms
[TIMING] Step 975: total=0.58 ms, inference=0.07 ms
[TIMING] Step 976: total=0.81 ms, inference=0.06 ms
[TIMING] Step 977: total=0.84 ms, inference=0.06 ms
[TIMING] Step 978: total=0.88 ms, inference=0.10 ms
[TIMING] Step 979: total=0.80 ms, inference=0.07 ms
[TIMING] Step 980: total=0.86 ms, inference=0.07 ms
[TIMING] Step 981: total=0.88 ms, inference=0.06 ms
[TIMING] Step 982: total=0.86 ms, inference=0.07 ms
[TIMING] Step 983: total=0.82 ms, inference=0.06 ms
[TIMING] Step 984: total=0.84 ms, inference=0.06 ms
[TIMING] Step 985: total=0.82 ms, inference=0.06 ms
[TIMING] Step 986: total=0.88 ms, inference=0.06 ms
[TIMING] Step 987: total=0.82 ms, inference=0.06 ms
[TIMING] Step 988: total=0.82 ms, inference=0.06 ms
[TIMING] Step 989: total=0.85 ms, inference=0.06 ms
[TIMING] Step 990: total=0.85 ms, inference=0.07 ms
[TIMING] Step 991: total=0.80 ms, inference=0.06 ms
[TIMING] Step 992: total=0.84 ms, inference=0.06 ms
[TIMING] Step 993: total=0.83 ms, inference=0.06 ms
